InputID,TargetID,Distance
1002,HGM,0.0213313603428
1003,BJU,0.000992595960089
1004,MCM,0.00312064242408
1005,IZT,0.0145039362158
1006,IZT,0.0221397840586
1007,MCM,0.00665492329083
1008,MCM,0.0066541868544
1009,MCM,0.00794444190666
1010,MCM,0.00878370245967
1011,PED,0.0124474288105
1012,HGM,0.0209675718673
1013,BJU,0.0205457151276
1014,CAM,0.022577845722
1015,LAA,0.0138227259128
1016,NEZ,0.0374246540827
1017,IBM,0.0205486481243
1018,IBM,0.0191697987557
1019,HGM,0.0209440417543
1020,MCM,0.0164893987437
1021,BJU,0.0215851299153
1022,BJU,0.0220229947915
1023,TEC,0.00765282804849
1024,TEC,0.0057571557214
1025,TEC,0.00583496044289
1026,BJU,0.00268214372404
1027,MCM,0.0105303172211
1028,MCM,0.0192474851807
1029,HGM,0.0157368243254
1030,HGM,0.00802928895605
1031,HGM,0.014611194006
1032,IZT,0.016922623713
1033,MCM,0.0192877856298
1034,HGM,0.0143723828983
1035,HGM,0.00418062029521
1036,BJU,0.00225254069788
1037,MER,0.0236998337235
1038,IZT,0.0267209417488
1039,BJU,0.00216791331669
1040,HGM,0.0216242323184
1041,MGH,0.0232960038021
1042,TEC,0.0122067704998
1043,HGM,0.0138920963246
1044,MCM,0.0144252031404
1045,HGM,0.0222508265958
1046,MCM,0.0189646095274
1047,MCM,0.0164894177277
1048,MCM,0.0082625356111
1049,MCM,0.00321244505167
1050,MCM,0.00794735082535
1051,HGM,0.0262486930057
1052,SFE,0.0218549085355
1053,HGM,0.00861187690808
1054,MCM,0.00330463069214
1055,HGM,0.0165612881581
1056,MER,0.00740686330738
1057,BJU,0.0205268138053
1058,BJU,0.0242278146621
1059,BJU,0.0276238010437
1060,BJU,0.0232704677917
1061,BJU,0.0205547977113
1062,TEC,0.014456465006
1063,MGH,0.0207234977859
1064,COY,0.0327637621779
1065,MGH,0.0403036012634
1066,CCA,0.0218947113126
1067,CCA,0.0219280980825
1068,MCM,0.0032846185467
1069,MCM,0.00447642234379
1070,MCM,0.0189287088044
1071,BJU,0.00305194538778
1072,HGM,0.0143853642265
1073,BJU,0.0241875739877
1074,BJU,0.0204288634869
1075,BJU,0.0167724831223
1076,BJU,0.0199714072796
1077,HGM,0.0215026180949
1078,MCM,0.00844916570379
1079,HGM,0.0147712771673
1080,MCM,0.011542287583
1081,COY,0.036664578725
1082,UIZ,0.00992053419468
1083,MCM,0.0141527119751
1084,MCM,0.00329922699902
1085,LAA,0.0178830001834
1086,BJU,0.0137584523724
1087,BJU,0.00268943860102
1088,MCM,0.0141447170451
1089,TEC,0.0287764533045
1090,UAX,0.0369412663742
1091,HGM,0.0180307220599
1092,MCM,0.0249483438507
1093,MCM,0.0110128628992
1094,UIZ,0.0210410812686
1095,MCM,0.0135117856101
1096,HGM,0.0193926481299
1097,CCA,0.0174742254098
1098,IZT,0.00952644964317
1099,HGM,0.0176430791202
1100,MCM,0.00955532245662
1101,HGM,0.0136025424039
1102,DIC,0.036721532005
1103,HGM,0.0194905405118
1104,MGH,0.0366301260465
1105,MCM,0.0234983401271
1106,BJU,0.00360214247613
1107,MCM,0.0189852171435
1108,MCM,0.00955413473656
1109,SHA,0.0222518399853
1110,SHA,0.0210825330799
1111,MCM,0.013531093138
1112,MCM,0.0223821259933
1113,HGM,0.0194810314786
1114,HGM,0.0238807935752
1115,SHA,0.0190957140084
1116,MGH,0.0170647561288
1117,MCM,0.00282273483503
1118,UIZ,0.0155515514422
1119,MER,0.00680376547082
1120,MER,0.00423589632402
1121,MER,0.00553792900047
1122,TEC,0.00878669888186
1123,TEC,0.00877111557136
1124,TEC,0.0154744567343
1125,HGM,0.0204696732982
1126,HGM,0.0209156717955
1127,NEZ,0.0303628701767
1128,MCM,0.0195162400429
1129,MCM,0.0155683956664
1130,MCM,0.00986996436675
1131,MER,0.00612895746599
1132,UAX,0.0386839862703
1133,MCM,0.0167136975302
1134,HGM,0.0214901557622
1135,MCM,0.0190010413508
1136,MCM,0.0135832773695
1137,MCM,0.0192559898022
1138,MER,0.00851630499982
1139,UIZ,0.0129263465836
1140,MCM,0.0193005313584
1141,DIC,0.00228467039198
1142,MCM,0.017218041091
1143,MCM,0.0144738887919
1144,HGM,0.0193138747326
1145,IZT,0.00794204142671
1146,UIZ,0.0133748652804
1147,MCM,0.00395661255076
1148,CCA,0.0279921985235
1149,MGH,0.0137165957365
1150,MCM,0.0240457240461
1151,HGM,0.0176212742788
1152,HGM,0.0253680609904
1153,HGM,0.0209505005494
1154,MCM,0.019243451403
1155,MCM,0.0217729420937
1156,HGM,0.0210074134057
1157,HGM,0.00874235784587
1158,TEC,0.0149866584001
1159,UAX,0.037056669951
1160,HGM,0.020979682829
1161,HGM,0.0206088681212
1162,HGM,0.0165916010758
1163,HGM,0.0145784066426
1164,MCM,0.0034138155289
1165,BJU,0.00231580866874
1166,UAX,0.0290751884871
1167,UAX,0.038769420518
1168,MCM,0.00830162271139
1169,MCM,0.0193169516349
1170,MGH,0.0227819732377
1171,NEZ,0.0248509783123
1172,CCA,0.0189157665108
1173,MCM,0.0216785420054
1174,MGH,0.023278158196
1175,DIC,0.00168296840337
1176,MGH,0.02232834362
1177,COR,0.0117160639541
1178,HGM,0.0231359197449
1179,CAM,0.0284198512925
1180,CAM,0.0284732134756
1181,MCM,0.0240258600838
1182,SJA,0.019491733689
1183,MCM,0.0189469374235
1184,MCM,0.019311680022
1185,MCM,0.0112108056392
1186,MCM,0.00955277798112
1187,IZT,0.0133472311743
1188,COY,0.0217514763867
1189,MCM,0.00975385722794
1190,MCM,0.011119455787
1191,MCM,0.0111528837331
1192,MCM,0.0104197912155
1193,MCM,0.0193002000296
1194,UIZ,0.0341900582949
1195,COR,0.0341146800841
1196,MCM,0.00957223136512
1197,HGM,0.0213127605585
1198,HGM,0.0162662089903
1199,HGM,0.0141052375784
1200,UIZ,0.0204914453189
1201,MCM,0.0220511359476
1202,MCM,0.0192921244727
1203,LAA,0.0240928035885
1204,CCA,0.019930792759
1205,DIC,0.00174145292075
1206,SFE,0.0054936445237
1207,MCM,0.0222177316448
1208,MCM,0.013379219281
1209,HGM,0.0204976267956
1210,MCM,0.0166360739659
1211,MCM,0.0218050958083
1212,MCM,0.0170221510169
1213,MCM,0.0144807873485
1214,MGH,0.0245573111986
1215,SJA,0.0195757024236
1216,NEZ,0.0240003231935
1217,NEZ,0.0303228989181
1218,UIZ,0.0206396003061
1219,COY,0.0366560531087
1220,HGM,0.0236077709566
1221,MGH,0.0197504978846
1222,TEC,0.0229288281723
1223,LAA,0.022793198232
1224,MCM,0.0192970961219
1225,LOM,0.0209008660453
1226,LOM,0.0231212332029
1227,MGH,0.0254651498708
1228,MCM,0.00225589727526
1229,MER,0.00775263129801
1230,HGM,0.0282213306249
1231,TEC,0.0108001817839
1232,MGH,0.0142187783164
1233,MCM,0.0194472113952
1234,MER,0.00675544115417
1235,MER,0.00665032948573
1236,UIZ,0.0343396701657
1237,SJA,0.00800011945974
1238,UAX,0.0292219924759
1239,MCM,0.0105578175893
1240,CCA,0.0187769854581
1241,MCM,0.0189157905426
1242,UIZ,0.0183903616746
1243,MCM,0.00321750215285
1244,MCM,0.0193088746369
1245,SJA,0.0145371777351
1246,CAM,0.0162426081529
1247,MER,0.0220151317301
1248,CAM,0.0106758079787
1249,CAM,0.0186912931072
1250,SJA,0.0249086336602
1251,CAM,0.00298580883321
1252,SJA,0.0170641647671
1253,TEC,0.0102841469909
1254,UAX,0.0296069966159
1255,TEC,0.0152471610083
1256,IZT,0.0308495958017
1257,CCA,0.0233331560838
1258,MCM,0.0135485111665
1259,MGH,0.00618178187311
1260,LAA,0.0240751079608
1261,CAM,0.0147284693963
1262,LAA,0.0154414361058
1263,MCM,0.00281249973743
1264,MCM,0.00791991300577
1265,LAA,0.0352073025767
1266,COY,0.0307335234334
1267,CAM,0.0252851081489
1268,COY,0.0365987106013
1269,UAX,0.0331139706487
1270,MCM,0.0182605211015
1271,MCM,0.0181685071453
1272,CAM,0.0278607613243
1273,MER,0.00449471362583
1274,UAX,0.0443978260865
1275,LAA,0.0325191951799
1276,DIC,0.040528153092
1277,DIC,0.0153477507273
1278,CAM,0.0139778157678
1279,CAM,0.013859000336
1280,MGH,0.0239948367934
1281,MCM,0.0281650967866
1282,MGH,0.0242666959219
1283,MGH,0.0169874803327
1284,CAM,0.0175128326544
1285,COR,0.0418569334803
1286,MCM,0.0189632399908
1287,HGM,0.0218734078685
1288,HGM,0.0209731479816
1289,COY,0.0366284106082
1290,TEC,0.0286053591745
1291,IZT,0.0223447407204
1292,LAA,0.0155475336487
1293,MCM,0.0108964689531
1294,COY,0.0158517898432
1295,MER,0.00735840362714
1296,IZT,0.0180720928179
1297,CAM,0.0138746744456
1298,LAA,0.0122365196285
1299,MER,0.00736029126923
1300,CAM,0.0167186352552
1301,CAM,0.0164180919443
1302,MCM,0.00301313051275
1303,HGM,0.0169231803916
1304,LAA,0.0189080714493
1305,MCM,0.0218693207079
1306,HGM,0.0265977570348
1307,HGM,0.0259690394441
1308,MCM,0.0192744429833
1309,MCM,0.0190937373043
1310,LAA,0.00487413023907
1311,MCM,0.0233278596793
1312,CAM,0.0251732345526
1313,MCM,0.0250549025608
1314,MCM,0.0115481584332
1315,MCM,0.0164588984495
1316,BJU,0.0215284713396
1317,MGH,0.0241455859736
1318,CAM,0.016550679283
1319,IZT,0.0254015377714
1320,MCM,0.0105578175893
1321,UAX,0.0311261766935
1322,MCM,0.0044007599571
1323,MCM,0.00743961557913
1324,MER,0.00940179064734
1325,UIZ,0.0285294285118
1326,NEZ,0.0306479847419
1327,MCM,0.00785372649217
1328,MCM,0.0060531910257
1329,HGM,0.0234533376799
1330,MCM,0.0169954763467
1331,CAM,0.0140995797309
1332,MCM,0.0224341692862
1333,MCM,0.0161731126072
1334,MCM,0.0133870761516
1335,MCM,0.0190397383516
1336,COY,0.0367157970609
1337,MCM,0.0140590872956
1338,MCM,0.0234427105301
1339,CAM,0.011286044041
1340,HGM,0.0220926208247
1341,CAM,0.025305989952
1342,HGM,0.0219958292591
1343,TEC,0.0191133784212
1344,COY,0.0173484066465
1345,MCM,0.0151013782155
1346,MCM,0.0219107991427
1347,MCM,0.0284307934667
1348,HGM,0.0216754540437
1349,CCA,0.0241336375983
1350,BJU,0.01367345494
1351,COY,0.0366432269981
1352,SHA,0.0211180662607
1353,HGM,0.0260737393933
1354,HGM,0.0167265402235
1355,HGM,0.0235397447528
1356,MCM,0.00440788907247
1357,BJU,0.003575173586
1358,UAX,0.0294841384442
1359,BJU,0.0025897556474
1360,TAH,0.00919597177902
1361,UIZ,0.0133218775925
1362,MGH,0.0233855756611
1363,MGH,0.0234255207103
1364,MGH,0.0138269603697
1365,MGH,0.0136196998976
1366,UAX,0.0290362635682
1367,UAX,0.0369309387609
1368,COY,0.032127400202
1369,HGM,0.0268905561494
1370,DIC,0.00027237044334
1371,MCM,0.0223004178284
1372,BJU,0.00275325810538
1373,BJU,0.0204909244676
1374,MCM,0.0193098084852
1375,NEZ,0.017918519403
1376,HGM,0.0208414577813
1377,SHA,0.0209954454486
1378,SHA,0.0210750845361
1379,LAA,0.0315511928323
1380,HGM,0.020901060748
1381,MGH,0.0310858405624
1382,MCM,0.00321244505167
1383,DIC,0.000139032342536
1384,HGM,0.0188274490999
1385,HGM,0.0205971373593
1386,MCM,0.0193777504459
1387,DIC,0.00426316027027
1388,BJU,0.0215438028861
1389,CAM,0.0174991057172
1390,CAM,0.0239892745695
1391,HGM,0.0208287925974
1392,MCM,0.0103484236297
1393,MCM,0.00438933704879
1394,HGM,0.0141008510548
1395,HGM,0.0142911321714
1396,IZT,0.0308338253214
1397,IZT,0.0307983990326
1398,IZT,0.0313011719083
1399,MCM,0.00956523825685
1400,UIZ,0.0198540065478
1401,BJU,0.013198128087
1402,BJU,0.0102368864895
1403,MCM,0.00961028312856
1404,MCM,0.011566179885
1405,HGM,0.0185599987901
1406,CAM,0.0146478191192
1407,CAM,0.0146637995711
1408,MCM,0.00281005339515
1409,LAA,0.00467156063224
1410,TEC,0.00374236678615
1411,TEC,0.00362883212339
1412,LAA,0.031919210361
1413,SFE,0.0263073958042
1414,MCM,0.0263823035253
1415,UAX,0.0291449200741
1416,COY,0.0294124260835
1417,MGH,0.0239659120067
1418,HGM,0.0278693104163
1419,MGH,0.0168884643042
1420,MCM,0.0135138049818
1421,MCM,0.0166728275886
1422,MCM,0.00875906806199
1423,MCM,0.0217570523398
1424,UAX,0.0401146019569
1425,TEC,0.0156604428225
1426,LPR,0.0289111393356
1427,CCA,0.0163216770511
1428,TEC,0.00348183720613
1429,IZT,0.0285392736178
1430,SJA,0.00565258999854
1431,MCM,0.00425413905583
1432,HGM,0.0263060237698
1433,CCA,0.0168279859966
1434,HGM,0.0235894005905
1435,HGM,0.0204917948945
1436,MCM,0.0135322055205
1437,MCM,0.00444679438005
1438,MCM,0.0138471506774
1439,HGM,0.0209482891729
1440,UAX,0.0182988458597
1441,UAX,0.0224914489081
1442,MGH,0.0137840290888
1443,HGM,0.0176232841135
1444,MCM,0.0190440775502
1445,MCM,0.00294423626379
1446,MCM,0.014055515162
1447,MCM,0.00957846499184
1448,AJM,0.0221203643373
1449,TLA,0.0346835056902
1450,MGH,0.0237588673042
1451,BJU,0.00227682486112
1452,UAX,0.0405550939822
1453,DIC,0.0312289540127
1454,DIC,0.0253412643399
1455,HGM,0.0221310832707
1456,GAM,0.00479608421022
1457,HGM,0.0193633637104
1458,MCM,0.00919281621625
1459,MCM,0.00939711704043
1460,PED,0.0167168970652
1461,CAM,0.0199619489721
1462,COY,0.00415308372297
1463,TEC,0.0156688035462
1464,UIZ,0.00179687334991
1465,TLA,0.0296087434243
1466,UAX,0.00448352353531
1467,BJU,0.0366447775204
1468,SJA,0.0225753832257
1469,HGM,0.0235511582738
1470,COY,0.00455045452015
1471,MER,0.00774853453183
1472,MCM,0.0192791134748
1473,PED,0.019710314032
1474,COY,0.00497908219373
1475,MCM,0.0030290472314
1476,MCM,0.00304694578932
1477,UAX,0.0292784151463
1478,CCA,0.0174797435479
1479,MCM,0.0164952883559
1480,HGM,0.0209304511637
1481,HGM,0.0208008239233
1482,HGM,0.0209361767974
1483,IZT,0.0153706815572
1484,HGM,0.0234370667979
1485,TEC,0.0198994760597
1486,SJA,0.0237910681276
1487,TEC,0.00610718744511
1488,DIC,0.000381234149679
1489,MGH,0.0238217147236
1490,HGM,0.0212070377209
1491,BJU,0.0217008075077
1492,MCM,0.0121765843664
1493,TEC,0.00483841020273
1494,MCM,0.0192810729703
1495,TEC,0.00581265029826
1496,COY,0.0184898398384
1497,MCM,0.00226193195263
1498,UAX,0.0611797970255
1499,UAX,0.0401315322147
1500,HGM,0.0150230365308
1501,CAM,0.0225036960513
1502,HGM,0.0165689630937
1503,LOM,0.0233853470348
1504,MCM,0.0249376182435
1505,HGM,0.0226234783192
1506,NEZ,0.0295983989376
1507,HGM,0.0178255348043
1508,COY,0.0127288088126
1509,IZT,0.0188781067433
1510,PED,0.0315708499069
1511,DIC,0.0327330886991
1512,DIC,0.0252194874533
1513,MCM,0.0216557763833
1514,CAM,0.017369235408
1515,UIZ,0.0133721046336
1516,HGM,0.0261323012442
1517,MCM,0.0103498953742
1518,MCM,0.00957239351907
1519,MGH,0.0267025639979
1520,BJU,0.00225288633144
1521,MGH,0.0133130959261
1522,MER,0.00775741254507
1523,MCM,0.0195007342682
1524,CAM,0.030607370577
1525,SJA,0.0394801482366
1526,UAX,0.0349773116616
1527,MER,0.0163842624689
1528,UIZ,0.00346333439531
1529,UAX,0.0218197886065
1530,MGH,0.0228174569502
1531,MCM,0.0200047258469
1532,COY,0.0240105859614
1533,HGM,0.0209454969779
1534,HGM,0.0218684236087
1535,MCM,0.00993000327852
1536,AJM,0.0200762171363
1537,UAX,0.0208545471747
1538,NEZ,0.0316842298793
1539,HGM,0.0218197859076
1540,TLA,0.0287740764814
1541,HGM,0.0281795609352
1542,UAX,0.0235276275408
1543,HGM,0.0208286339494
1544,HGM,0.020717767434
1545,NEZ,0.0397182079778
1546,MCM,0.0166521743345
1547,MCM,0.00375530585433
1548,MCM,0.0100417081986
1549,MCM,0.0162618949932
1550,DIC,0.000402337370849
1551,UAX,0.0339482915555
1552,MER,0.00683153837179
1553,COY,0.00414318765174
1554,HGM,0.0212814448456
1555,TEC,0.0100109134471
1556,MGH,0.0271031206339
1557,DIC,0.0233257594036
1558,UAX,0.0340057359335
1559,IZT,0.0214210128395
1560,DIC,0.00894404870571
1561,MCM,0.00910614249088
1562,HGM,0.0217651435754
1563,HGM,0.0229525861906
1564,SHA,0.0198377475821
1565,CCA,0.0188834874559
1566,EAJ,0.0333587243948
1567,COY,0.0151276865325
1568,UAX,0.0487845896596
1569,COR,0.040123506731
1570,IZT,0.0271611182355
1571,IZT,0.03074020476
1572,COY,0.00886223408912
1573,HGM,0.024035229823
1574,CCA,0.0199191963815
1575,UAX,0.0191652492633
1576,DIC,0.0233465495862
1577,IZT,0.0319541679496
1578,PED,0.013849822775
1579,MCM,0.00841329386765
1580,TLA,0.0287039742544
1581,CCA,0.0147682974704
1582,NEZ,0.0266441576111
1583,COR,0.0894258995786
1584,MCM,0.00285618102998
1585,CCA,0.0382338410312
1586,MCM,0.0105578175893
1587,MCM,0.00329510604988
1588,MCM,0.0238026953858
1589,EAJ,0.062962351312
1590,MCM,0.0222091481916
1591,MCM,0.00327130224884
1592,MER,0.0239392491036
1593,MCM,0.0192828729421
1594,BJU,0.0137520809875
1595,MCM,0.0220126705681
1596,HGM,0.0175925712059
1597,NEZ,0.0197716497757
1598,MGH,0.0106917212208
1599,HGM,0.0237715343609
1600,SJA,0.0446543586404
1601,MER,0.00217096128654
1602,IBM,0.00435875681818
1603,MCM,0.0102950850725
1604,NEZ,0.0108663253469
1605,NEZ,0.0108804838667
1606,HGM,0.0214097730305
1607,MER,0.00776871346361
1608,UAX,0.038754953045
1609,MCM,0.0163059572123
1610,PED,0.0398192482601
1611,UIZ,0.0191434118171
1612,MCM,0.0188454095641
1613,MCM,0.0107661390104
1614,MCM,0.00368049624399
1615,HGM,0.0192214178504
1616,HGM,0.0209185461612
1617,HGM,0.0139447264742
1618,UAX,0.00515086629497
1619,UAX,0.0387435008023
1620,LOM,0.0208957770633
1621,MCM,0.00875206587041
1622,IZT,0.027192835598
1623,MER,0.0253788547773
1624,IZT,0.0267058930171
1625,MCM,0.00641442967458
1626,BJU,0.0180761055076
1627,BJU,0.0170221056835
1628,HGM,0.0191925832535
1629,IBM,0.0122934072094
1630,IBM,0.0123873574257
1631,MCM,0.00251656077452
1632,MCM,0.00957178753333
1633,HGM,0.0211707231584
1634,MCM,0.00640832665806
1635,MCM,0.00327430862932
1636,MCM,0.00794326865969
1637,PED,0.0426538049708
1638,IZT,0.0219995063772
1639,LAA,0.0178186798929
1640,LAA,0.0140577210286
1641,LAA,0.0158152817631
1642,TEC,0.013179009135
1643,LAA,0.0159987651845
1644,LAA,0.0203795750751
1645,MCM,0.0261522114919
1646,HGM,0.0227149579535
1647,HGM,0.0212634126359
1648,MCM,0.0191918056756
1649,BJU,0.0313507811309
1650,MCM,0.0169505190959
1651,MCM,0.0143317584956
1652,MCM,0.0240834498799
1653,DIC,0.00435340506608
1654,MCM,0.00871134423041
1655,HGM,0.0218495508659
1656,HGM,0.0208385791712
1657,DIC,0.000408977877624
1658,UAX,0.0802236964028
1659,MER,0.0077469535928
1660,MCM,0.0126780433703
1661,MCM,0.00957293411437
1662,MCM,0.0167045760194
1663,CAM,0.0218588677732
1664,MCM,0.0095804384996
1665,HGM,0.0261815491795
1666,MCM,0.00794417317094
1667,DIC,0.000268286512291
1668,CAM,0.0241228788664
1669,MCM,0.00259198963154
1670,MGH,0.0137470078549
1671,MER,0.00532637467006
1672,MCM,0.0220063154995
1673,HGM,0.0213268073666
1674,MCM,0.0193216996199
1675,HGM,0.0209558839883
1676,LAA,0.0070073088907
1677,SJA,0.0259795387036
1678,DIC,0.0195176448116
1679,NEZ,0.0208258160466
1680,LOM,0.0206376222801
1681,UAX,0.0362373489908
1682,SJA,0.0157390451274
1683,UIZ,0.00277863240661
1684,MER,0.00685231204484
1685,MER,0.0060846289272
1686,TLA,0.0186653090339
1687,NEZ,0.0310184670756
1688,MGH,0.0227721788779
1689,MGH,0.0137966335517
1690,BJU,0.0314907278757
1691,HGM,0.0205502540922
1692,CCA,0.0182750692612
1693,UAX,0.00454760350876
1694,DIC,0.00424323219492
1695,MCM,0.0166768998756
1696,MGH,0.0189178255801
1697,SHA,0.0222845149052
1698,MCM,0.0193099250767
1699,MCM,0.00380491980993
1700,HGM,0.0159729014407
1701,HGM,0.0263063273268
1702,MCM,0.0102549784633
1703,COR,0.0289289173539
1704,CCA,0.0382145563304
1705,COY,0.00105532428385
1706,MCM,0.0121496748174
1707,HGM,0.0217390306127
1708,COY,0.00879619631428
1709,MER,0.00775728702568
1710,HGM,0.020492185466
1711,HGM,0.020962993483
1712,BJU,0.00228484913214
1713,HGM,0.0205731991749
1714,MCM,0.00594766253147
1715,MCM,0.00955938381377
1716,MCM,0.00346910547583
1717,PED,0.0166372458516
1718,MCM,0.0090223768187
1719,MGH,0.02566211527
1720,MGH,0.0256644852672
1721,NEZ,0.0318183401989
1722,UAX,0.0456065671327
1723,COR,0.0509917390449
1724,COY,0.010815888017
1725,CCA,0.0214116540487
1726,CCA,0.0206731600664
1727,CCA,0.0141025964716
1728,CCA,0.0175803441377
1729,MCM,0.0151609116698
1730,CCA,0.0187511394249
1731,LOM,0.0226476627403
1732,NEZ,0.0314119624116
1733,UIZ,0.016034947998
1734,MGH,0.00265679152281
1735,MGH,0.00787850495791
1736,DIC,0.026194650931
1737,COR,0.0284493394651
1738,CCA,0.0127431142216
1739,COR,0.0300474013718
1740,UAX,0.035028957902
1741,UAX,0.00463442101874
1742,UAX,0.0395639166095
1743,UIZ,0.0101782143356
1744,TLA,0.02722597202
1745,UIZ,0.0298838331117
1746,HGM,0.020852061241
1747,NEZ,0.0407631721513
1748,IZT,0.0176702286364
1749,HGM,0.0261914554297
1750,MGH,0.0297439449849
1751,MCM,0.00376116087657
1752,MCM,0.0143438570812
1753,MCM,0.0220693683956
1754,HGM,0.0209184476145
1755,MCM,0.0221464752845
1756,MCM,0.0184750361975
1757,MCM,0.0165696772562
1758,SJA,0.0226708967127
1759,MCM,0.00321244505167
1760,MCM,0.00326917149975
1761,MCM,0.0234792823265
1762,BJU,0.0222673085895
1763,TEC,0.0157219719305
1764,UAX,0.0276817538119
1765,MGH,0.0209433834182
1766,LAA,0.0152371135173
1767,HGM,0.0209126306862
1768,HGM,0.0125010767262
1769,MGH,0.0143195800309
1770,TEC,0.00293190681571
1771,IZT,0.0169677294452
1772,MER,0.0136224643601
1773,MCM,0.0262762635984
1774,MER,0.00749982400327
1775,BJU,0.0022786286287
1776,LAA,0.00710353886246
1777,PED,0.0108477232742
1778,TEC,0.0149053615217
1779,NEZ,0.0306104386109
1780,HGM,0.0215285676236
1781,UIZ,0.027062806899
1782,NEZ,0.0318886528994
1783,IZT,0.0299547264606
1784,PED,0.0350326828274
1785,MCM,0.0240037944428
1786,HGM,0.0218554558646
1787,MCM,0.00334055131979
1788,MGH,0.0235949037695
1789,NEZ,0.0242408759596
1790,COY,0.013911173615
1791,UAX,0.0164977338331
1792,MCM,0.0117198986118
1793,CCA,0.0381397653437
1794,MER,0.00756781737494
1795,TAH,0.00586722262749
1796,SHA,0.00713369387289
1797,CAM,0.0234840163094
1798,UAX,0.0438948550316
1799,UAX,0.0230387354935
1800,UIZ,0.0224053362271
1801,MGH,0.024348568231
1802,UIZ,0.0224443859266
1803,MGH,0.0240402756723
1804,MGH,0.027011223374
1805,PED,0.0122340936632
1806,COR,0.0323801695871
1807,MCM,0.0188235760208
1808,IZT,0.0270695448615
1809,DIC,0.00559190010502
1810,MER,0.0155923300872
1811,HGM,0.0258922738502
1812,HGM,0.021359203117
1813,MCM,0.0168697425164
1814,MCM,0.018507982973
1815,CCA,0.0255528786465
1816,MCM,0.0189379542094
1817,CCA,0.00991296346574
1818,CCA,0.0122268054437
1819,CCA,0.0262047998199
1820,CCA,0.0381674933414
1821,HGM,0.0215905705736
1822,MCM,0.0171439411088
1823,MCM,0.0230605898836
1824,MCM,0.00899153180965
1825,MCM,0.00605783665758
1826,CUA,0.0178710643746
1827,MCM,0.00957277778733
1828,HGM,0.0112595218538
1829,MCM,0.0190380413278
1830,HGM,0.0230195169098
1831,DIC,0.00431312107064
1832,MGH,0.0222225632338
1833,MGH,0.0264383779669
1834,MCM,0.0108628438726
1835,HGM,0.0215716419497
1836,BJU,0.02078571599
1837,UAX,0.0312387373372
1838,CCA,0.0136868209392
1839,HGM,0.0194089216612
1840,MCM,0.019298133151
1841,MGH,0.0156440600692
1842,MGH,0.0245977752283
1843,MGH,0.0260264847695
1844,MGH,0.0270389900679
1845,UIZ,0.0184221562758
1846,IZT,0.0172315854751
1847,MGH,0.0104257487793
1848,MCM,0.0189870835854
1849,LAA,0.00484135782727
1850,TLA,0.0346670354709
1851,MCM,0.0193098084852
1852,MCM,0.0193141470155
1853,MCM,0.014401690181
1854,TLA,0.0346350638709
1855,MCM,0.0079805919536
1856,BJU,0.0119042574512
1857,COY,0.0257202436276
1858,MCM,0.0141463666451
1859,MCM,0.00844278690064
1860,HGM,0.0209453920287
1861,BJU,0.0151205577093
1862,BJU,0.024262012143
1863,IZT,0.00458041256711
1864,HGM,0.0272467072873
1865,MER,0.00678857610775
1866,DIC,0.0195171609034
1867,CUA,0.00770611309803
1868,IZT,0.00510747619898
1869,UIZ,0.0286891391065
1870,PED,0.0181998543619
1871,SJA,0.0178950352082
1872,SHA,0.0161424770885
1873,UIZ,0.0184030823373
1874,UIZ,0.0245161519892
1875,SJA,0.00697515569857
1876,TEC,0.00799690619196
1877,UAX,0.0298623042488
1878,UAX,0.0314124950423
1879,SJA,0.00990653111639
1880,HGM,0.015325937049
1881,MCM,0.0217265634072
1882,MER,0.0201002017196
1883,MCM,0.00264372529776
1884,MCM,0.0104769215364
1885,MCM,0.00830669033532
1886,MER,0.0227719679053
1887,HGM,0.0209389764053
1888,LAA,0.010616744953
1889,MCM,0.00789248514809
1890,DIC,0.00428318517461
1891,SJA,0.0248108268894
1892,SJA,0.0248062835497
1893,MCM,0.0265023119839
1894,CCA,0.0148812667472
1895,IZT,0.0325436723923
1896,NEZ,0.0304286778678
1897,MCM,0.0189837389482
1898,MCM,0.0178538197608
1899,MCM,0.0189606970473
1900,CCA,0.0100829559158
1901,IZT,0.0145024272875
1902,HGM,0.0188064714483
1903,MCM,0.0039475062115
1904,MCM,0.00901443728741
1905,MCM,0.00835719463162
1906,BJU,0.0253994965003
1907,BJU,0.0246482088007
1908,MCM,0.0105076211687
1909,MCM,0.0264785526092
1910,UIZ,0.0107911404296
1911,LAA,0.0352421734754
1912,SHA,0.0163956645374
1913,PED,0.0180878474906
1914,SJA,0.00912301308915
1915,UIZ,0.00983641641776
1916,DIC,0.021669644285
1917,MGH,0.0240876579893
1918,MCM,0.00296168765934
1919,MER,0.0136215492343
1920,IZT,0.00477521843347
1921,CUT,19275.277814
1922,MCM,0.0192642367192
1923,MCM,0.016837878609
1924,MCM,0.0162044692458
1925,BJU,0.0244350691836
1926,LOM,0.0251773466719
1927,LOM,0.0214399810558
1928,HGM,0.0249559560491
1929,UAX,0.0122608241782
1930,HGM,0.0209389919344
1931,LOM,0.0199821477937
1932,COY,0.0148552928247
1933,LOM,0.0233646290225
1934,CAM,0.0274748460121
1935,BJU,0.0269360833673
1936,BJU,0.0259476940209
1937,TEC,0.0101201072129
1938,NEZ,0.0490097905009
1939,UAX,0.0403531887172
1940,PED,0.0153431193862
